strategy,model,elo,full_elo,delta,absolute_delta
mixed-random_700_seed_44,FireRedTeam/FireRed-OCR,1624.4696530798947,1557.449386684769,67.02026639512565,67.02026639512565
mixed-random_700_seed_44,PaddlePaddle/PP-OCRv6_medium,1405.3038896649575,1397.0965599286017,8.20732973635586,8.20732973635586
mixed-random_700_seed_44,PaddlePaddle/PaddleOCR-VL-1.6,1515.3186853885575,1462.9745524973894,52.3441328911681,52.3441328911681
mixed-random_700_seed_44,allenai/olmOCR-2-7B-1025-FP8,1605.9509594267513,1719.231138029067,-113.2801786023158,113.2801786023158
mixed-random_700_seed_44,baidu/Qianfan-OCR,1565.7232148546693,1568.0944503021342,-2.371235447464869,2.371235447464869
mixed-random_700_seed_44,baidu/Unlimited-OCR,1549.8136788437002,1545.2060026385532,4.607676205147072,4.607676205147072
mixed-random_700_seed_44,deepseek-ai/DeepSeek-OCR,1390.7373139823922,1451.9970235866688,-61.25970960427662,61.25970960427662
mixed-random_700_seed_44,deepseek-ai/DeepSeek-OCR-2,1338.3686805976035,1380.2125479868414,-41.84386738923786,41.84386738923786
mixed-random_700_seed_44,lightonai/LightOnOCR-2-1B,1760.9006761240214,1741.2525107847546,19.648165339266825,19.648165339266825
mixed-random_700_seed_44,numind/NuExtract3,1547.9771212128735,1689.6190357899554,-141.64191457708193,141.64191457708193
mixed-random_700_seed_44,rednote-hilab/dots.mocr,1800.2793063127092,1745.4252593866306,54.85404692607858,54.85404692607858
mixed-random_700_seed_44,rednote-hilab/dots.ocr,1013.415930167874,890.6755485577996,122.74038161007434,122.74038161007434
mixed-random_700_seed_44,tesseract-5,1126.3948639615478,1112.5865083646895,13.808355596858291,13.808355596858291
mixed-random_700_seed_44,zai-org/GLM-OCR,1755.3460263824475,1738.1794754621453,17.166550920302143,17.166550920302143
mixed-random_700_seed_45,FireRedTeam/FireRed-OCR,1616.6764539348237,1557.449386684769,59.22706725005469,59.22706725005469
mixed-random_700_seed_45,PaddlePaddle/PP-OCRv6_medium,1432.3243092383013,1397.0965599286017,35.227749309699675,35.227749309699675
mixed-random_700_seed_45,PaddlePaddle/PaddleOCR-VL-1.6,1556.5163594615397,1462.9745524973894,93.54180696415028,93.54180696415028
mixed-random_700_seed_45,allenai/olmOCR-2-7B-1025-FP8,1632.8025445032843,1719.231138029067,-86.42859352578284,86.42859352578284
mixed-random_700_seed_45,baidu/Qianfan-OCR,1502.7868187381414,1568.0944503021342,-65.3076315639928,65.3076315639928
mixed-random_700_seed_45,baidu/Unlimited-OCR,1464.6781744964755,1545.2060026385532,-80.52782814207762,80.52782814207762
mixed-random_700_seed_45,deepseek-ai/DeepSeek-OCR,1385.0531735380455,1451.9970235866688,-66.94385004862329,66.94385004862329
mixed-random_700_seed_45,deepseek-ai/DeepSeek-OCR-2,1356.308505076121,1380.2125479868414,-23.904042910720364,23.904042910720364
mixed-random_700_seed_45,lightonai/LightOnOCR-2-1B,1760.0696261769076,1741.2525107847546,18.817115392153028,18.817115392153028
mixed-random_700_seed_45,numind/NuExtract3,1563.7280181280119,1689.6190357899554,-125.89101766194358,125.89101766194358
mixed-random_700_seed_45,rednote-hilab/dots.mocr,1786.5992043467038,1745.4252593866306,41.173944960073186,41.173944960073186
mixed-random_700_seed_45,rednote-hilab/dots.ocr,1048.8151416940684,890.6755485577996,158.1395931362688,158.1395931362688
mixed-random_700_seed_45,tesseract-5,1117.5498702412406,1112.5865083646895,4.963361876551062,4.963361876551062
mixed-random_700_seed_45,zai-org/GLM-OCR,1776.0918004263349,1738.1794754621453,37.912324964189565,37.912324964189565
mixed-random_700_seed_46,FireRedTeam/FireRed-OCR,1642.8296635263614,1557.449386684769,85.38027684159238,85.38027684159238
mixed-random_700_seed_46,PaddlePaddle/PP-OCRv6_medium,1461.4593175069006,1397.0965599286017,64.3627575782989,64.3627575782989
mixed-random_700_seed_46,PaddlePaddle/PaddleOCR-VL-1.6,1532.4211100911155,1462.9745524973894,69.44655759372608,69.44655759372608
mixed-random_700_seed_46,allenai/olmOCR-2-7B-1025-FP8,1587.6087802667914,1719.231138029067,-131.62235776227567,131.62235776227567
mixed-random_700_seed_46,baidu/Qianfan-OCR,1574.9096795204657,1568.0944503021342,6.815229218331524,6.815229218331524
mixed-random_700_seed_46,baidu/Unlimited-OCR,1492.1369624804809,1545.2060026385532,-53.06904015807231,53.06904015807231
mixed-random_700_seed_46,deepseek-ai/DeepSeek-OCR,1410.315359324659,1451.9970235866688,-41.68166426200969,41.68166426200969
mixed-random_700_seed_46,deepseek-ai/DeepSeek-OCR-2,1305.8875377897534,1380.2125479868414,-74.32501019708798,74.32501019708798
mixed-random_700_seed_46,lightonai/LightOnOCR-2-1B,1708.4227527517337,1741.2525107847546,-32.82975803302088,32.82975803302088
mixed-random_700_seed_46,numind/NuExtract3,1581.9261120589224,1689.6190357899554,-107.69292373103303,107.69292373103303
mixed-random_700_seed_46,rednote-hilab/dots.mocr,1821.1999097944224,1745.4252593866306,75.7746504077918,75.7746504077918
mixed-random_700_seed_46,rednote-hilab/dots.ocr,1028.2352296473787,890.6755485577996,137.55968108957904,137.55968108957904
mixed-random_700_seed_46,tesseract-5,1133.394792135793,1112.5865083646895,20.80828377110356,20.80828377110356
mixed-random_700_seed_46,zai-org/GLM-OCR,1719.252793105222,1738.1794754621453,-18.926682356923266,18.926682356923266
mixed-random_1200_seed_42,FireRedTeam/FireRed-OCR,1602.6332985272588,1557.449386684769,45.183911842489806,45.183911842489806
mixed-random_1200_seed_42,PaddlePaddle/PP-OCRv6_medium,1424.7257969345728,1397.0965599286017,27.629237005971163,27.629237005971163
mixed-random_1200_seed_42,PaddlePaddle/PaddleOCR-VL-1.6,1516.124996622898,1462.9745524973894,53.15044412550856,53.15044412550856
mixed-random_1200_seed_42,allenai/olmOCR-2-7B-1025-FP8,1648.3748813019154,1719.231138029067,-70.85625672715173,70.85625672715173
mixed-random_1200_seed_42,baidu/Qianfan-OCR,1552.6509244692784,1568.0944503021342,-15.443525832855812,15.443525832855812
mixed-random_1200_seed_42,baidu/Unlimited-OCR,1522.4957724935928,1545.2060026385532,-22.710230144960406,22.710230144960406
mixed-random_1200_seed_42,deepseek-ai/DeepSeek-OCR,1394.151233443908,1451.9970235866688,-57.845790142760734,57.845790142760734
mixed-random_1200_seed_42,deepseek-ai/DeepSeek-OCR-2,1360.345624298629,1380.2125479868414,-19.86692368821241,19.86692368821241
mixed-random_1200_seed_42,lightonai/LightOnOCR-2-1B,1750.5142877977216,1741.2525107847546,9.261777012967059,9.261777012967059
mixed-random_1200_seed_42,numind/NuExtract3,1603.8898649357998,1689.6190357899554,-85.72917085415565,85.72917085415565
mixed-random_1200_seed_42,rednote-hilab/dots.mocr,1743.8541972952437,1745.4252593866306,-1.5710620913869207,1.5710620913869207
mixed-random_1200_seed_42,rednote-hilab/dots.ocr,1013.5235693711902,890.6755485577996,122.84802081339058,122.84802081339058
mixed-random_1200_seed_42,tesseract-5,1142.3217385902733,1112.5865083646895,29.73523022558379,29.73523022558379
mixed-random_1200_seed_42,zai-org/GLM-OCR,1724.393813917718,1738.1794754621453,-13.785661544427285,13.785661544427285
mixed-random_1200_seed_43,FireRedTeam/FireRed-OCR,1631.5684374061764,1557.449386684769,74.11905072140735,74.11905072140735
mixed-random_1200_seed_43,PaddlePaddle/PP-OCRv6_medium,1457.9282436766819,1397.0965599286017,60.831683748080195,60.831683748080195
mixed-random_1200_seed_43,PaddlePaddle/PaddleOCR-VL-1.6,1459.9798813197353,1462.9745524973894,-2.994671177654027,2.994671177654027
mixed-random_1200_seed_43,allenai/olmOCR-2-7B-1025-FP8,1659.9896745564783,1719.231138029067,-59.24146347258875,59.24146347258875
mixed-random_1200_seed_43,baidu/Qianfan-OCR,1548.3166728591757,1568.0944503021342,-19.777777442958495,19.777777442958495
mixed-random_1200_seed_43,baidu/Unlimited-OCR,1530.4885461241554,1545.2060026385532,-14.717456514397782,14.717456514397782
mixed-random_1200_seed_43,deepseek-ai/DeepSeek-OCR,1437.7503045020208,1451.9970235866688,-14.24671908464802,14.24671908464802
mixed-random_1200_seed_43,deepseek-ai/DeepSeek-OCR-2,1403.7121240107635,1380.2125479868414,23.499576023922145,23.499576023922145
mixed-random_1200_seed_43,lightonai/LightOnOCR-2-1B,1713.0175030039131,1741.2525107847546,-28.235007780841443,28.235007780841443
mixed-random_1200_seed_43,numind/NuExtract3,1624.1387113427645,1689.6190357899554,-65.48032444719092,65.48032444719092
mixed-random_1200_seed_43,rednote-hilab/dots.mocr,1737.8189614779017,1745.4252593866306,-7.606297908728948,7.606297908728948
mixed-random_1200_seed_43,rednote-hilab/dots.ocr,964.5251465139563,890.6755485577996,73.84959795615669,73.84959795615669
mixed-random_1200_seed_43,tesseract-5,1132.5432951930675,1112.5865083646895,19.95678682837797,19.95678682837797
mixed-random_1200_seed_43,zai-org/GLM-OCR,1698.2224980132096,1738.1794754621453,-39.95697744893573,39.95697744893573
mixed-random_1200_seed_44,FireRedTeam/FireRed-OCR,1607.7861805557245,1557.449386684769,50.33679387095549,50.33679387095549
mixed-random_1200_seed_44,PaddlePaddle/PP-OCRv6_medium,1396.3957751748949,1397.0965599286017,-0.7007847537067846,0.7007847537067846
mixed-random_1200_seed_44,PaddlePaddle/PaddleOCR-VL-1.6,1474.8905419565415,1462.9745524973894,11.915989459152115,11.915989459152115
mixed-random_1200_seed_44,allenai/olmOCR-2-7B-1025-FP8,1692.3902735308052,1719.231138029067,-26.840864498261908,26.840864498261908
mixed-random_1200_seed_44,baidu/Qianfan-OCR,1581.621324913027,1568.0944503021342,13.526874610892719,13.526874610892719
mixed-random_1200_seed_44,baidu/Unlimited-OCR,1542.7564460217004,1545.2060026385532,-2.4495566168527603,2.4495566168527603
mixed-random_1200_seed_44,deepseek-ai/DeepSeek-OCR,1424.7527198097753,1451.9970235866688,-27.244303776893503,27.244303776893503
mixed-random_1200_seed_44,deepseek-ai/DeepSeek-OCR-2,1371.9917610209986,1380.2125479868414,-8.220786965842763,8.220786965842763
mixed-random_1200_seed_44,lightonai/LightOnOCR-2-1B,1781.3505143431964,1741.2525107847546,40.09800355844186,40.09800355844186
mixed-random_1200_seed_44,numind/NuExtract3,1609.7988324831279,1689.6190357899554,-79.82020330682758,79.82020330682758
mixed-random_1200_seed_44,rednote-hilab/dots.mocr,1780.0746048393153,1745.4252593866306,34.649345452684656,34.649345452684656
mixed-random_1200_seed_44,rednote-hilab/dots.ocr,893.0590984780348,890.6755485577996,2.3835499202351684,2.3835499202351684
mixed-random_1200_seed_44,tesseract-5,1091.0106174371163,1112.5865083646895,-21.575890927573255,21.575890927573255
mixed-random_1200_seed_44,zai-org/GLM-OCR,1752.1213094357418,1738.1794754621453,13.941833973596431,13.941833973596431
mixed-random_1200_seed_45,FireRedTeam/FireRed-OCR,1597.3609110094637,1557.449386684769,39.91152432469471,39.91152432469471
mixed-random_1200_seed_45,PaddlePaddle/PP-OCRv6_medium,1405.0333502757255,1397.0965599286017,7.936790347123861,7.936790347123861
mixed-random_1200_seed_45,PaddlePaddle/PaddleOCR-VL-1.6,1495.0041767638872,1462.9745524973894,32.029624266497876,32.029624266497876
mixed-random_1200_seed_45,allenai/olmOCR-2-7B-1025-FP8,1656.2434826753345,1719.231138029067,-62.987655353732634,62.987655353732634
mixed-random_1200_seed_45,baidu/Qianfan-OCR,1526.4743702957785,1568.0944503021342,-41.62008000635569,41.62008000635569
mixed-random_1200_seed_45,baidu/Unlimited-OCR,1510.2801888072604,1545.2060026385532,-34.92581383129277,34.92581383129277
mixed-random_1200_seed_45,deepseek-ai/DeepSeek-OCR,1405.3825103322545,1451.9970235866688,-46.614513254414305,46.614513254414305
mixed-random_1200_seed_45,deepseek-ai/DeepSeek-OCR-2,1377.0004345945476,1380.2125479868414,-3.212113392293759,3.212113392293759
mixed-random_1200_seed_45,lightonai/LightOnOCR-2-1B,1724.0564789789507,1741.2525107847546,-17.19603180580384,17.19603180580384
mixed-random_1200_seed_45,numind/NuExtract3,1607.894369759667,1689.6190357899554,-81.72466603028852,81.72466603028852
mixed-random_1200_seed_45,rednote-hilab/dots.mocr,1775.0819393897812,1745.4252593866306,29.65668000315054,29.65668000315054
mixed-random_1200_seed_45,rednote-hilab/dots.ocr,996.843465884866,890.6755485577996,106.16791732706633,106.16791732706633
mixed-random_1200_seed_45,tesseract-5,1140.1993705525779,1112.5865083646895,27.612862187888368,27.612862187888368
mixed-random_1200_seed_45,zai-org/GLM-OCR,1783.1449506799054,1738.1794754621453,44.96547521776006,44.96547521776006
mixed-random_1200_seed_46,FireRedTeam/FireRed-OCR,1610.6885206648683,1557.449386684769,53.23913398009927,53.23913398009927
mixed-random_1200_seed_46,PaddlePaddle/PP-OCRv6_medium,1422.268006598586,1397.0965599286017,25.171446669984334,25.171446669984334
mixed-random_1200_seed_46,PaddlePaddle/PaddleOCR-VL-1.6,1513.5332381287021,1462.9745524973894,50.558685631312756,50.558685631312756
mixed-random_1200_seed_46,allenai/olmOCR-2-7B-1025-FP8,1649.7151580440377,1719.231138029067,-69.51597998502939,69.51597998502939
mixed-random_1200_seed_46,baidu/Qianfan-OCR,1547.7945560822852,1568.0944503021342,-20.299894219848966,20.299894219848966
mixed-random_1200_seed_46,baidu/Unlimited-OCR,1519.2845133601986,1545.2060026385532,-25.921489278354557,25.921489278354557
mixed-random_1200_seed_46,deepseek-ai/DeepSeek-OCR,1425.793536080444,1451.9970235866688,-26.203487506224747,26.203487506224747
mixed-random_1200_seed_46,deepseek-ai/DeepSeek-OCR-2,1349.9327173323106,1380.2125479868414,-30.27983065453077,30.27983065453077
mixed-random_1200_seed_46,lightonai/LightOnOCR-2-1B,1698.5968052265146,1741.2525107847546,-42.655705558240015,42.655705558240015
mixed-random_1200_seed_46,numind/NuExtract3,1637.8008835293765,1689.6190357899554,-51.81815226057893,51.81815226057893
mixed-random_1200_seed_46,rednote-hilab/dots.mocr,1799.9482948879072,1745.4252593866306,54.52303550127658,54.52303550127658
mixed-random_1200_seed_46,rednote-hilab/dots.ocr,953.249266842184,890.6755485577996,62.57371828438443,62.57371828438443
mixed-random_1200_seed_46,tesseract-5,1124.9178798966157,1112.5865083646895,12.331371531926152,12.331371531926152
mixed-random_1200_seed_46,zai-org/GLM-OCR,1746.4766233259697,1738.1794754621453,8.29714786382442,8.29714786382442
mixed-random_2000_seed_42,FireRedTeam/FireRed-OCR,1573.663528450672,1557.449386684769,16.214141765902923,16.214141765902923
mixed-random_2000_seed_42,PaddlePaddle/PP-OCRv6_medium,1411.9252749410973,1397.0965599286017,14.82871501249565,14.82871501249565
mixed-random_2000_seed_42,PaddlePaddle/PaddleOCR-VL-1.6,1499.7002230467394,1462.9745524973894,36.72567054935007,36.72567054935007
mixed-random_2000_seed_42,allenai/olmOCR-2-7B-1025-FP8,1687.7519284077068,1719.231138029067,-31.47920962136027,31.47920962136027
mixed-random_2000_seed_42,baidu/Qianfan-OCR,1552.0426056461395,1568.0944503021342,-16.051844655994728,16.051844655994728
mixed-random_2000_seed_42,baidu/Unlimited-OCR,1528.1241985753716,1545.2060026385532,-17.081804063181607,17.081804063181607
mixed-random_2000_seed_42,deepseek-ai/DeepSeek-OCR,1445.5209314599153,1451.9970235866688,-6.476092126753429,6.476092126753429
mixed-random_2000_seed_42,deepseek-ai/DeepSeek-OCR-2,1381.0494265611999,1380.2125479868414,0.8368785743584795,0.8368785743584795
mixed-random_2000_seed_42,lightonai/LightOnOCR-2-1B,1731.1734656434533,1741.2525107847546,-10.079045141301322,10.079045141301322
mixed-random_2000_seed_42,numind/NuExtract3,1649.639397023911,1689.6190357899554,-39.979638766044445,39.979638766044445
mixed-random_2000_seed_42,rednote-hilab/dots.mocr,1755.0098525318556,1745.4252593866306,9.584593145224972,9.584593145224972
mixed-random_2000_seed_42,rednote-hilab/dots.ocr,936.9457261023799,890.6755485577996,46.27017754458029,46.27017754458029
mixed-random_2000_seed_42,tesseract-5,1108.6631036916806,1112.5865083646895,-3.9234046730089176,3.9234046730089176
mixed-random_2000_seed_42,zai-org/GLM-OCR,1738.7903379178777,1738.1794754621453,0.610862455732331,0.610862455732331
mixed-random_2000_seed_43,FireRedTeam/FireRed-OCR,1590.9924199371674,1557.449386684769,33.543033252398345,33.543033252398345
mixed-random_2000_seed_43,PaddlePaddle/PP-OCRv6_medium,1450.1605591024454,1397.0965599286017,53.06399917384374,53.06399917384374
mixed-random_2000_seed_43,PaddlePaddle/PaddleOCR-VL-1.6,1467.060276748374,1462.9745524973894,4.08572425098464,4.08572425098464
mixed-random_2000_seed_43,allenai/olmOCR-2-7B-1025-FP8,1698.817107093526,1719.231138029067,-20.414030935541177,20.414030935541177
mixed-random_2000_seed_43,baidu/Qianfan-OCR,1578.0969388006488,1568.0944503021342,10.002488498514595,10.002488498514595
mixed-random_2000_seed_43,baidu/Unlimited-OCR,1547.9903036612516,1545.2060026385532,2.7843010226984006,2.7843010226984006
mixed-random_2000_seed_43,deepseek-ai/DeepSeek-OCR,1440.7954324639893,1451.9970235866688,-11.201591122679474,11.201591122679474
mixed-random_2000_seed_43,deepseek-ai/DeepSeek-OCR-2,1393.6801466160546,1380.2125479868414,13.467598629213171,13.467598629213171
mixed-random_2000_seed_43,lightonai/LightOnOCR-2-1B,1720.9364431326946,1741.2525107847546,-20.316067652059928,20.316067652059928
mixed-random_2000_seed_43,numind/NuExtract3,1675.7194457018418,1689.6190357899554,-13.899590088113655,13.899590088113655
mixed-random_2000_seed_43,rednote-hilab/dots.mocr,1738.7947057543856,1745.4252593866306,-6.6305536322449825,6.6305536322449825
mixed-random_2000_seed_43,rednote-hilab/dots.ocr,858.6865807119874,890.6755485577996,-31.988967845812226,31.988967845812226
mixed-random_2000_seed_43,tesseract-5,1117.3331971429388,1112.5865083646895,4.746688778249336,4.746688778249336
mixed-random_2000_seed_43,zai-org/GLM-OCR,1720.9364431326946,1738.1794754621453,-17.24303232945067,17.24303232945067
mixed-random_2000_seed_44,FireRedTeam/FireRed-OCR,1582.9877386813391,1557.449386684769,25.5383519965701,25.5383519965701
mixed-random_2000_seed_44,PaddlePaddle/PP-OCRv6_medium,1407.578088781668,1397.0965599286017,10.481528853066266,10.481528853066266
mixed-random_2000_seed_44,PaddlePaddle/PaddleOCR-VL-1.6,1458.3012179453053,1462.9745524973894,-4.673334552084043,4.673334552084043
mixed-random_2000_seed_44,allenai/olmOCR-2-7B-1025-FP8,1719.28716691742,1719.231138029067,0.05602888835301201,0.05602888835301201
mixed-random_2000_seed_44,baidu/Qianfan-OCR,1572.6889266294816,1568.0944503021342,4.594476327347365,4.594476327347365
mixed-random_2000_seed_44,baidu/Unlimited-OCR,1547.5331435011065,1545.2060026385532,2.3271408625532786,2.3271408625532786
mixed-random_2000_seed_44,deepseek-ai/DeepSeek-OCR,1453.1308594475618,1451.9970235866688,1.1338358608929866,1.1338358608929866
mixed-random_2000_seed_44,deepseek-ai/DeepSeek-OCR-2,1360.1062743256673,1380.2125479868414,-20.1062736611741,20.1062736611741
mixed-random_2000_seed_44,lightonai/LightOnOCR-2-1B,1758.0960844763797,1741.2525107847546,16.843573691625124,16.843573691625124
mixed-random_2000_seed_44,numind/NuExtract3,1676.3284471989311,1689.6190357899554,-13.290588591024289,13.290588591024289
mixed-random_2000_seed_44,rednote-hilab/dots.mocr,1775.8457889268475,1745.4252593866306,30.420529540216876,30.420529540216876
mixed-random_2000_seed_44,rednote-hilab/dots.ocr,851.6248064535293,890.6755485577996,-39.050742104270284,39.050742104270284
mixed-random_2000_seed_44,tesseract-5,1115.566066733883,1112.5865083646895,2.9795583691934553,2.9795583691934553
mixed-random_2000_seed_44,zai-org/GLM-OCR,1720.9253899808805,1738.1794754621453,-17.254085481264838,17.254085481264838
mixed-random_2000_seed_45,FireRedTeam/FireRed-OCR,1569.896491674002,1557.449386684769,12.447104989232912,12.447104989232912
mixed-random_2000_seed_45,PaddlePaddle/PP-OCRv6_medium,1378.565197068115,1397.0965599286017,-18.53136286048675,18.53136286048675
mixed-random_2000_seed_45,PaddlePaddle/PaddleOCR-VL-1.6,1484.3891354817986,1462.9745524973894,21.414582984409208,21.414582984409208
mixed-random_2000_seed_45,allenai/olmOCR-2-7B-1025-FP8,1686.3534853065385,1719.231138029067,-32.87765272252864,32.87765272252864
mixed-random_2000_seed_45,baidu/Qianfan-OCR,1547.945597283799,1568.0944503021342,-20.148853018335103,20.148853018335103
mixed-random_2000_seed_45,baidu/Unlimited-OCR,1528.2567330710913,1545.2060026385532,-16.949269567461897,16.949269567461897
mixed-random_2000_seed_45,deepseek-ai/DeepSeek-OCR,1434.2127739677405,1451.9970235866688,-17.784249618928243,17.784249618928243
mixed-random_2000_seed_45,deepseek-ai/DeepSeek-OCR-2,1370.0687765517825,1380.2125479868414,-10.143771435058852,10.143771435058852
mixed-random_2000_seed_45,lightonai/LightOnOCR-2-1B,1717.9643101264915,1741.2525107847546,-23.288200658263122,23.288200658263122
mixed-random_2000_seed_45,numind/NuExtract3,1670.028774534308,1689.6190357899554,-19.59026125564742,19.59026125564742
mixed-random_2000_seed_45,rednote-hilab/dots.mocr,1760.819926775015,1745.4252593866306,15.394667388384278,15.394667388384278
mixed-random_2000_seed_45,rednote-hilab/dots.ocr,952.050229833096,890.6755485577996,61.374681275296325,61.374681275296325
mixed-random_2000_seed_45,tesseract-5,1131.9011179110926,1112.5865083646895,19.314609546403062,19.314609546403062
mixed-random_2000_seed_45,zai-org/GLM-OCR,1767.5474504151298,1738.1794754621453,29.36797495298447,29.36797495298447
mixed-random_2000_seed_46,FireRedTeam/FireRed-OCR,1592.7633358261285,1557.449386684769,35.313949141359444,35.313949141359444
mixed-random_2000_seed_46,PaddlePaddle/PP-OCRv6_medium,1391.1568376958744,1397.0965599286017,-5.939722232727263,5.939722232727263
mixed-random_2000_seed_46,PaddlePaddle/PaddleOCR-VL-1.6,1476.7399278109592,1462.9745524973894,13.765375313569848,13.765375313569848
mixed-random_2000_seed_46,allenai/olmOCR-2-7B-1025-FP8,1695.2128061736842,1719.231138029067,-24.01833185538294,24.01833185538294
mixed-random_2000_seed_46,baidu/Qianfan-OCR,1567.7775392389688,1568.0944503021342,-0.3169110631654348,0.3169110631654348
mixed-random_2000_seed_46,baidu/Unlimited-OCR,1539.8106470676487,1545.2060026385532,-5.395355570904485,5.395355570904485
mixed-random_2000_seed_46,deepseek-ai/DeepSeek-OCR,1444.2131492114418,1451.9970235866688,-7.783874375227015,7.783874375227015
mixed-random_2000_seed_46,deepseek-ai/DeepSeek-OCR-2,1375.8677515569764,1380.2125479868414,-4.344796429865028,4.344796429865028
mixed-random_2000_seed_46,lightonai/LightOnOCR-2-1B,1711.6085948995449,1741.2525107847546,-29.643915885209708,29.643915885209708
mixed-random_2000_seed_46,numind/NuExtract3,1686.1783751467542,1689.6190357899554,-3.4406606432012268,3.4406606432012268
mixed-random_2000_seed_46,rednote-hilab/dots.mocr,1786.0139731582658,1745.4252593866306,40.588713771635184,40.588713771635184
mixed-random_2000_seed_46,rednote-hilab/dots.ocr,886.2632525158735,890.6755485577996,-4.4122960419260835,4.4122960419260835
mixed-random_2000_seed_46,tesseract-5,1105.0174638175795,1112.5865083646895,-7.569044547110025,7.569044547110025
mixed-random_2000_seed_46,zai-org/GLM-OCR,1741.3763458803003,1738.1794754621453,3.1968704181549583,3.1968704181549583
